run_id,patient_id,condition,repetition,run,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_score
20260522_224913,patient_60,section_redundancy,16,1,0.25,0.2857142857142857,0.26666666666666666,5,6,0.6730769230769231
20260522_224913,patient_61,section_redundancy,1,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_61,section_redundancy,5,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.8214285714285714
20260522_224913,patient_61,section_redundancy,10,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.8214285714285714
20260522_224913,patient_61,section_redundancy,16,1,0.25,0.2222222222222222,0.23529411764705882,7,6,0.5444444444444445
20260522_224913,patient_62,section_redundancy,1,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_62,section_redundancy,5,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_62,section_redundancy,10,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_62,section_redundancy,16,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_63,section_redundancy,1,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_63,section_redundancy,5,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_63,section_redundancy,10,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_63,section_redundancy,16,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_64,section_redundancy,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_64,section_redundancy,5,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_64,section_redundancy,10,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_64,section_redundancy,16,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_65,section_redundancy,1,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_65,section_redundancy,5,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_65,section_redundancy,10,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_65,section_redundancy,16,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_66,section_redundancy,1,1,0.6,0.6,0.6,2,2,0.2857142857142857
20260522_224913,patient_66,section_redundancy,5,1,0.6,0.6,0.6,2,2,0.4523809523809524
20260522_224913,patient_66,section_redundancy,10,1,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888
20260522_224913,patient_66,section_redundancy,16,1,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888
20260522_224913,patient_67,section_redundancy,1,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.3
20260522_224913,patient_67,section_redundancy,5,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_67,section_redundancy,10,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_67,section_redundancy,16,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_68,section_redundancy,1,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.34615384615384615
20260522_224913,patient_68,section_redundancy,5,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.45726495726495725
20260522_224913,patient_68,section_redundancy,10,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,7,7,0.8708333333333333
20260522_224913,patient_68,section_redundancy,16,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.34615384615384615
20260522_224913,patient_69,section_redundancy,1,1,0.2,0.2,0.20000000000000004,4,4,0.4444444444444444
20260522_224913,patient_69,section_redundancy,5,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_69,section_redundancy,10,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_69,section_redundancy,16,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_70,section_redundancy,1,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_70,section_redundancy,5,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_70,section_redundancy,10,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_70,section_redundancy,16,1,0.25,0.2857142857142857,0.26666666666666666,5,6,0.6730769230769231
20260522_224913,patient_71,section_redundancy,1,1,0.25,0.2222222222222222,0.23529411764705882,7,6,0.43333333333333335
20260522_224913,patient_71,section_redundancy,5,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.7774725274725274
20260522_224913,patient_71,section_redundancy,10,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.7774725274725274
20260522_224913,patient_71,section_redundancy,16,1,0.25,0.2222222222222222,0.23529411764705882,7,6,0.706060606060606
20260522_224913,patient_72,section_redundancy,1,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_72,section_redundancy,5,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_72,section_redundancy,10,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_72,section_redundancy,16,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_73,section_redundancy,1,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_73,section_redundancy,5,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_73,section_redundancy,10,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_73,section_redundancy,16,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_74,section_redundancy,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_74,section_redundancy,5,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_74,section_redundancy,10,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_74,section_redundancy,16,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_75,section_redundancy,1,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_75,section_redundancy,5,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_75,section_redundancy,10,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_75,section_redundancy,16,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_76,section_redundancy,1,1,0.6,0.6,0.6,2,2,0.2857142857142857
20260522_224913,patient_76,section_redundancy,5,1,0.6,0.6,0.6,2,2,0.4523809523809524
20260522_224913,patient_76,section_redundancy,10,1,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888
20260522_224913,patient_76,section_redundancy,16,1,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888
20260522_224913,patient_77,section_redundancy,1,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.3
20260522_224913,patient_77,section_redundancy,5,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_77,section_redundancy,10,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_77,section_redundancy,16,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_78,section_redundancy,1,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.34615384615384615
20260522_224913,patient_78,section_redundancy,5,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.45726495726495725
20260522_224913,patient_78,section_redundancy,10,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,7,7,0.8708333333333333
20260522_224913,patient_78,section_redundancy,16,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.34615384615384615
20260522_224913,patient_79,section_redundancy,1,1,0.2,0.2,0.20000000000000004,4,4,0.4444444444444444
20260522_224913,patient_79,section_redundancy,5,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_79,section_redundancy,10,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_79,section_redundancy,16,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_80,section_redundancy,1,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_80,section_redundancy,5,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_80,section_redundancy,10,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_80,section_redundancy,16,1,0.25,0.2857142857142857,0.26666666666666666,5,6,0.6730769230769231
20260522_224913,patient_81,section_redundancy,1,1,0.2857142857142857,0.2222222222222222,0.25,7,5,0.4285714285714286
20260522_224913,patient_81,section_redundancy,5,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.8928571428571428
20260522_224913,patient_81,section_redundancy,10,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.8928571428571428
20260522_224913,patient_81,section_redundancy,16,1,0.25,0.2222222222222222,0.23529411764705882,7,6,0.8564102564102565
20260522_224913,patient_82,section_redundancy,1,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_82,section_redundancy,5,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_82,section_redundancy,10,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_82,section_redundancy,16,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_83,section_redundancy,1,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_83,section_redundancy,5,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_83,section_redundancy,10,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_83,section_redundancy,16,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_84,section_redundancy,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_84,section_redundancy,5,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_84,section_redundancy,10,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_84,section_redundancy,16,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_85,section_redundancy,1,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_85,section_redundancy,5,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_85,section_redundancy,10,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_85,section_redundancy,16,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_86,section_redundancy,1,1,0.6,0.6,0.6,2,2,0.2857142857142857
20260522_224913,patient_86,section_redundancy,5,1,0.6,0.6,0.6,2,2,0.4523809523809524
20260522_224913,patient_86,section_redundancy,10,1,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888
20260522_224913,patient_86,section_redundancy,16,1,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888
20260522_224913,patient_87,section_redundancy,1,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.3
20260522_224913,patient_87,section_redundancy,5,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_87,section_redundancy,10,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_87,section_redundancy,16,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_88,section_redundancy,1,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.34615384615384615
20260522_224913,patient_88,section_redundancy,5,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.45726495726495725
20260522_224913,patient_88,section_redundancy,10,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,7,7,0.8708333333333333
20260522_224913,patient_88,section_redundancy,16,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.34615384615384615
20260522_224913,patient_89,section_redundancy,1,1,0.2,0.2,0.20000000000000004,4,4,0.4444444444444444
20260522_224913,patient_89,section_redundancy,5,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_89,section_redundancy,10,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_89,section_redundancy,16,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_90,section_redundancy,1,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_90,section_redundancy,5,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_90,section_redundancy,10,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_90,section_redundancy,16,1,0.25,0.2857142857142857,0.26666666666666666,5,6,0.6730769230769231
20260522_224913,patient_91,section_redundancy,1,1,0.25,0.2222222222222222,0.23529411764705882,7,6,0.43333333333333335
20260522_224913,patient_91,section_redundancy,5,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.7774725274725274
20260522_224913,patient_91,section_redundancy,10,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.7774725274725274
20260522_224913,patient_91,section_redundancy,16,1,0.25,0.2222222222222222,0.23529411764705882,7,6,0.706060606060606
20260522_224913,patient_92,section_redundancy,1,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_92,section_redundancy,5,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_92,section_redundancy,10,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_92,section_redundancy,16,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.2222222222222222
20260522_224913,patient_93,section_redundancy,1,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_93,section_redundancy,5,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_93,section_redundancy,10,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_93,section_redundancy,16,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.35714285714285715
20260522_224913,patient_94,section_redundancy,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_94,section_redundancy,5,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_94,section_redundancy,10,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_94,section_redundancy,16,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.25
20260522_224913,patient_95,section_redundancy,1,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_95,section_redundancy,5,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_95,section_redundancy,10,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_95,section_redundancy,16,1,0.375,0.3333333333333333,0.35294117647058826,6,5,0.39285714285714285
20260522_224913,patient_96,section_redundancy,1,1,0.6,0.6,0.6,2,2,0.2857142857142857
20260522_224913,patient_96,section_redundancy,5,1,0.6,0.6,0.6,2,2,0.4523809523809524
20260522_224913,patient_96,section_redundancy,10,1,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888
20260522_224913,patient_96,section_redundancy,16,1,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888
20260522_224913,patient_97,section_redundancy,1,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.3
20260522_224913,patient_97,section_redundancy,5,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_97,section_redundancy,10,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_97,section_redundancy,16,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7803030303030303
20260522_224913,patient_98,section_redundancy,1,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.34615384615384615
20260522_224913,patient_98,section_redundancy,5,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.45726495726495725
20260522_224913,patient_98,section_redundancy,10,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,7,7,0.8708333333333333
20260522_224913,patient_98,section_redundancy,16,1,0.5,0.4444444444444444,0.47058823529411764,5,4,0.34615384615384615
20260522_224913,patient_99,section_redundancy,1,1,0.2,0.2,0.20000000000000004,4,4,0.4444444444444444
20260522_224913,patient_99,section_redundancy,5,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_99,section_redundancy,10,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_99,section_redundancy,16,1,0.6,0.6,0.6,2,2,0.7301587301587301
20260522_224913,patient_100,section_redundancy,1,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_100,section_redundancy,5,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_100,section_redundancy,10,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.36363636363636365
20260522_224913,patient_100,section_redundancy,16,1,0.25,0.2857142857142857,0.26666666666666666,5,6,0.6730769230769231
