run_id,patient_id,repetition,run,model,timestamp,pdf_pages,character_count,estimated_tokens,repetition_factor,mode
20260522_161848,patient_06,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:19.030079,6,6207,1552,16,redundancy
20260522_161848,patient_07,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:22.774376,1,434,109,1,redundancy
20260522_161848,patient_07,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:24.761672,2,2174,544,5,redundancy
20260522_161848,patient_07,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:27.109741,4,4349,1088,10,redundancy
20260522_161848,patient_07,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:29.505661,6,6959,1740,16,redundancy
20260522_161848,patient_08,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:33.884317,1,544,136,1,redundancy
20260522_161848,patient_08,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:36.719561,3,2724,681,5,redundancy
20260522_161848,patient_08,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:39.691202,5,5449,1363,10,redundancy
20260522_161848,patient_08,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:42.719698,8,8719,2180,16,redundancy
20260522_161848,patient_09,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:46.057262,1,366,92,1,redundancy
20260522_161848,patient_09,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:49.638406,2,1834,459,5,redundancy
20260522_161848,patient_09,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:53.117031,3,3669,918,10,redundancy
20260522_161848,patient_09,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:56.931041,5,5871,1468,16,redundancy
20260522_161848,patient_10,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:20:59.909421,1,498,125,1,redundancy
20260522_161848,patient_10,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:02.749830,3,2494,624,5,redundancy
20260522_161848,patient_10,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:05.664147,5,4989,1248,10,redundancy
20260522_161848,patient_10,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:09.965006,7,7983,1996,16,redundancy
20260522_161848,patient_11,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:14.258171,1,719,180,1,redundancy
20260522_161848,patient_11,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:18.779695,3,3599,900,5,redundancy
20260522_161848,patient_11,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:26.024385,5,7199,1800,10,redundancy
20260522_161848,patient_11,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:32.408634,8,11519,2880,16,redundancy
20260522_161848,patient_12,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:38.174945,1,541,136,1,redundancy
20260522_161848,patient_12,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:40.735297,3,2709,678,5,redundancy
20260522_161848,patient_12,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:45.451540,5,5419,1355,10,redundancy
20260522_161848,patient_12,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:50.739895,8,8671,2168,16,redundancy
20260522_161848,patient_13,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:55.928034,1,578,145,1,redundancy
20260522_161848,patient_13,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:21:59.130091,3,2894,724,5,redundancy
20260522_161848,patient_13,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:02.249172,5,5789,1448,10,redundancy
20260522_161848,patient_13,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:05.579788,8,9263,2316,16,redundancy
20260522_161848,patient_14,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:08.494768,1,391,98,1,redundancy
20260522_161848,patient_14,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:10.501097,2,1959,490,5,redundancy
20260522_161848,patient_14,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:12.625106,4,3919,980,10,redundancy
20260522_161848,patient_14,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:14.664339,6,6271,1568,16,redundancy
20260522_161848,patient_15,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:16.640029,1,500,125,1,redundancy
20260522_161848,patient_15,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:19.411171,3,2504,626,5,redundancy
20260522_161848,patient_15,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:24.197058,5,5009,1253,10,redundancy
20260522_161848,patient_15,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:28.945469,8,8015,2004,16,redundancy
20260522_161848,patient_16,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:32.797203,1,387,97,1,redundancy
20260522_161848,patient_16,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:34.873547,2,1939,485,5,redundancy
20260522_161848,patient_16,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:38.757417,4,3879,970,10,redundancy
20260522_161848,patient_16,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:42.504772,6,6207,1552,16,redundancy
20260522_161848,patient_17,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:46.000759,1,434,109,1,redundancy
20260522_161848,patient_17,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:48.467887,2,2174,544,5,redundancy
20260522_161848,patient_17,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:51.339285,4,4349,1088,10,redundancy
20260522_161848,patient_17,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:54.015713,6,6959,1740,16,redundancy
20260522_161848,patient_18,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:22:58.608169,1,544,136,1,redundancy
20260522_161848,patient_18,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:01.499641,3,2724,681,5,redundancy
20260522_161848,patient_18,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:05.327980,5,5449,1363,10,redundancy
20260522_161848,patient_18,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:08.641033,8,8719,2180,16,redundancy
20260522_161848,patient_19,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:11.517245,1,366,92,1,redundancy
20260522_161848,patient_19,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:13.529721,2,1834,459,5,redundancy
20260522_161848,patient_19,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:17.016883,3,3669,918,10,redundancy
20260522_161848,patient_19,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:20.611689,5,5871,1468,16,redundancy
20260522_161848,patient_20,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:23.932964,1,498,125,1,redundancy
20260522_161848,patient_20,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:26.559960,3,2494,624,5,redundancy
20260522_161848,patient_20,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:29.221133,5,4989,1248,10,redundancy
20260522_161848,patient_20,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:32.908681,7,7983,1996,16,redundancy
20260522_161848,patient_21,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:37.282628,1,719,180,1,redundancy
20260522_161848,patient_21,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:41.880722,3,3599,900,5,redundancy
20260522_161848,patient_21,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:47.352626,5,7199,1800,10,redundancy
20260522_161848,patient_21,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:53.202596,8,11519,2880,16,redundancy
20260522_161848,patient_22,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:23:58.732750,1,541,136,1,redundancy
20260522_161848,patient_22,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:01.216391,3,2709,678,5,redundancy
20260522_161848,patient_22,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:05.707623,5,5419,1355,10,redundancy
20260522_161848,patient_22,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:09.904158,8,8671,2168,16,redundancy
20260522_161848,patient_23,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:14.676577,1,578,145,1,redundancy
20260522_161848,patient_23,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:17.536299,3,2894,724,5,redundancy
20260522_161848,patient_23,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:20.558401,5,5789,1448,10,redundancy
20260522_161848,patient_23,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:23.470966,8,9263,2316,16,redundancy
20260522_161848,patient_24,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:26.862924,1,391,98,1,redundancy
20260522_161848,patient_24,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:28.656496,2,1959,490,5,redundancy
20260522_161848,patient_24,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:30.456883,4,3919,980,10,redundancy
20260522_161848,patient_24,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:32.482700,6,6271,1568,16,redundancy
20260522_161848,patient_25,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:34.492962,1,500,125,1,redundancy
20260522_161848,patient_25,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:36.870813,3,2504,626,5,redundancy
20260522_161848,patient_25,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:40.416266,5,5009,1253,10,redundancy
20260522_161848,patient_25,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:44.977516,8,8015,2004,16,redundancy
20260522_161848,patient_26,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:48.919307,1,387,97,1,redundancy
20260522_161848,patient_26,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:50.953932,2,1939,485,5,redundancy
20260522_161848,patient_26,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:54.148695,4,3879,970,10,redundancy
20260522_161848,patient_26,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:24:57.872715,6,6207,1552,16,redundancy
20260522_161848,patient_27,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:01.047268,1,434,109,1,redundancy
20260522_161848,patient_27,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:03.214364,2,2174,544,5,redundancy
20260522_161848,patient_27,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:05.678799,4,4349,1088,10,redundancy
20260522_161848,patient_27,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:08.001231,6,6959,1740,16,redundancy
20260522_161848,patient_28,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:11.964528,1,544,136,1,redundancy
20260522_161848,patient_28,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:15.018000,3,2724,681,5,redundancy
20260522_161848,patient_28,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:18.095604,5,5449,1363,10,redundancy
20260522_161848,patient_28,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:20.789748,8,8719,2180,16,redundancy
20260522_161848,patient_29,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:23.288374,1,366,92,1,redundancy
20260522_161848,patient_29,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:26.148014,2,1834,459,5,redundancy
20260522_161848,patient_29,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:29.093706,3,3669,918,10,redundancy
20260522_161848,patient_29,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:32.202879,5,5871,1468,16,redundancy
20260522_161848,patient_30,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:34.851690,1,498,125,1,redundancy
20260522_161848,patient_30,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:37.147028,3,2494,624,5,redundancy
20260522_161848,patient_30,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:39.542307,5,4989,1248,10,redundancy
20260522_161848,patient_30,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:42.754195,7,7983,1996,16,redundancy
20260522_161848,patient_31,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:46.037536,1,719,180,1,redundancy
20260522_161848,patient_31,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:49.527884,3,3599,900,5,redundancy
20260522_161848,patient_31,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:54.213062,5,7199,1800,10,redundancy
20260522_161848,patient_31,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:25:59.677313,8,11519,2880,16,redundancy
20260522_161848,patient_32,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:04.161898,1,541,136,1,redundancy
20260522_161848,patient_32,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:06.936678,3,2709,678,5,redundancy
20260522_161848,patient_32,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:10.938506,5,5419,1355,10,redundancy
20260522_161848,patient_32,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:15.063126,8,8671,2168,16,redundancy
20260522_161848,patient_33,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:18.842567,1,578,145,1,redundancy
20260522_161848,patient_33,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:21.496555,3,2894,724,5,redundancy
20260522_161848,patient_33,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:24.484710,5,5789,1448,10,redundancy
20260522_161848,patient_33,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:28.174196,8,9263,2316,16,redundancy
20260522_161848,patient_34,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:31.184095,1,391,98,1,redundancy
20260522_161848,patient_34,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:33.145534,2,1959,490,5,redundancy
20260522_161848,patient_34,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:35.065940,4,3919,980,10,redundancy
20260522_161848,patient_34,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:37.095099,6,6271,1568,16,redundancy
20260522_161848,patient_35,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:38.721419,1,500,125,1,redundancy
20260522_161848,patient_35,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:41.299589,3,2504,626,5,redundancy
20260522_161848,patient_35,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:44.764202,5,5009,1253,10,redundancy
20260522_161848,patient_35,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:49.861262,8,8015,2004,16,redundancy
20260522_161848,patient_36,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:53.825032,1,387,97,1,redundancy
20260522_161848,patient_36,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:55.786133,2,1939,485,5,redundancy
20260522_161848,patient_36,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:26:59.037971,4,3879,970,10,redundancy
20260522_161848,patient_36,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:02.384002,6,6207,1552,16,redundancy
20260522_161848,patient_37,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:05.554676,1,434,109,1,redundancy
20260522_161848,patient_37,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:07.696054,2,2174,544,5,redundancy
20260522_161848,patient_37,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:10.602498,4,4349,1088,10,redundancy
20260522_161848,patient_37,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:13.833154,6,6959,1740,16,redundancy
20260522_161848,patient_38,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:18.594338,1,544,136,1,redundancy
20260522_161848,patient_38,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:21.207030,3,2724,681,5,redundancy
20260522_161848,patient_38,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:23.959548,5,5449,1363,10,redundancy
20260522_161848,patient_38,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:26.932290,8,8719,2180,16,redundancy
20260522_161848,patient_39,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:29.657564,1,366,92,1,redundancy
20260522_161848,patient_39,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:33.168104,2,1834,459,5,redundancy
20260522_161848,patient_39,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:36.521675,3,3669,918,10,redundancy
20260522_161848,patient_39,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:40.212544,5,5871,1468,16,redundancy
20260522_161848,patient_40,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:43.149912,1,498,125,1,redundancy
20260522_161848,patient_40,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:45.571705,3,2494,624,5,redundancy
20260522_161848,patient_40,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:49.041114,5,4989,1248,10,redundancy
20260522_161848,patient_40,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:52.372555,7,7983,1996,16,redundancy
20260522_161848,patient_41,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:27:56.694602,1,719,180,1,redundancy
20260522_161848,patient_41,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:00.676486,3,3599,900,5,redundancy
20260522_161848,patient_41,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:06.777436,5,7199,1800,10,redundancy
20260522_161848,patient_41,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:13.060514,8,11519,2880,16,redundancy
20260522_161848,patient_42,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:18.502250,1,541,136,1,redundancy
20260522_161848,patient_42,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:20.963767,3,2709,678,5,redundancy
20260522_161848,patient_42,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:25.172190,5,5419,1355,10,redundancy
20260522_161848,patient_42,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:29.948771,8,8671,2168,16,redundancy
20260522_161848,patient_43,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:34.044628,1,578,145,1,redundancy
20260522_161848,patient_43,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:37.096935,3,2894,724,5,redundancy
20260522_161848,patient_43,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:40.589744,5,5789,1448,10,redundancy
20260522_161848,patient_43,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:43.740263,8,9263,2316,16,redundancy
20260522_161848,patient_44,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:46.746358,1,391,98,1,redundancy
20260522_161848,patient_44,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:48.637818,2,1959,490,5,redundancy
20260522_161848,patient_44,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:50.409291,4,3919,980,10,redundancy
20260522_161848,patient_44,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:52.375797,6,6271,1568,16,redundancy
20260522_161848,patient_45,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:54.309302,1,500,125,1,redundancy
20260522_161848,patient_45,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:28:56.572033,3,2504,626,5,redundancy
20260522_161848,patient_45,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:00.106779,5,5009,1253,10,redundancy
20260522_161848,patient_45,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:04.652341,8,8015,2004,16,redundancy
20260522_161848,patient_46,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:08.668461,1,387,97,1,redundancy
20260522_161848,patient_46,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:10.548079,2,1939,485,5,redundancy
20260522_161848,patient_46,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:13.505086,4,3879,970,10,redundancy
20260522_161848,patient_46,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:16.765985,6,6207,1552,16,redundancy
20260522_161848,patient_47,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:21.143441,1,434,109,1,redundancy
20260522_161848,patient_47,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:24.497810,2,2174,544,5,redundancy
20260522_161848,patient_47,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:27.130438,4,4349,1088,10,redundancy
20260522_161848,patient_47,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:31.238700,6,6959,1740,16,redundancy
20260522_161848,patient_48,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:36.763473,1,544,136,1,redundancy
20260522_161848,patient_48,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:40.174198,3,2724,681,5,redundancy
20260522_161848,patient_48,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:43.590552,5,5449,1363,10,redundancy
20260522_161848,patient_48,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:46.937028,8,8719,2180,16,redundancy
