run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n
20260520_235546,patient_02,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:01:37.789631,1,200,6.878001900000072,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:01:44.818754,1,200,6.2426087999997435,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:01:51.078138,1,200,4.935032399999727,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:01:56.029681,1,200,4.325746999999865,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:02:00.650568,1,200,3.926455100000112,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:02:04.595142,1,200,4.54772819999971,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:02:09.158616,1,200,4.252869699999792,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:02:13.824497,1,200,4.225995400000102,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:02:18.072526,1,200,3.8317051999997602,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:02:21.926195,1,200,66.63869669999985,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7
20260520_235546,patient_02,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:03:29.945821,1,200,12.326251599999978,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.4444444444444444,0.7272727272727273,0.5858585858585859,7
20260520_235546,patient_02,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:03:42.291563,1,200,17.69443500000034,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.4444444444444444,0.7272727272727273,0.5858585858585859,7
20260520_235546,patient_02,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:03:59.999035,1,200,9.627625699999953,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.4444444444444444,0.7272727272727273,0.5858585858585859,7
20260520_235546,patient_03,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:09.688409,1,200,6.432644600000003,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:16.150240,1,200,7.664862499999799,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:23.839923,1,200,4.016440100000182,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:27.960616,1,200,4.119301000000178,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:32.097853,1,200,4.416331399999763,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:36.531287,1,200,3.8322583999997732,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:40.504939,1,200,4.088993600000322,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:44.613639,1,200,3.94848920000004,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:48.806221,1,200,3.5846671999997852,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:53.675049,1,200,3.596671199999946,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:04:57.491059,1,200,3.3684448999997585,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:00.949246,1,200,4.338072399999874,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:06.841626,1,200,4.764301500000329,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:11.626401,1,200,4.096451100000195,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:15.740246,1,200,4.281627299999855,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9
20260520_235546,patient_03,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:20.847276,1,200,7.046048900000187,0.2222222222222222,0.2222222222222222,0.2222222222222222,7,7,0.5,0.875,0.6875,9
20260520_235546,patient_03,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:27.918575,1,200,7.746313799999825,0.2222222222222222,0.2222222222222222,0.2222222222222222,7,7,0.5,0.875,0.6875,9
20260520_235546,patient_03,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:35.680983,1,200,15.738668599999983,0.2222222222222222,0.2222222222222222,0.2222222222222222,7,7,0.5,0.875,0.6875,9
20260520_235546,patient_04,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:51.494139,1,200,3.1648173000003226,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:54.677349,1,200,3.240309100000104,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:05:57.938896,1,200,2.5736118000004353,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:00.596375,1,200,3.185394500000257,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:03.810913,1,200,3.24139120000018,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:07.072063,1,200,3.18809310000006,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:10.370523,1,200,3.104832299999998,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:13.493405,1,200,3.6084023999997044,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:17.116767,1,200,3.9393269000001965,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:21.855020,1,200,3.9915455999998812,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:25.867918,1,200,3.889995900000031,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:29.774288,1,200,4.274570399999902,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:34.751765,1,200,3.7041245999998864,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:38.509522,1,200,3.6371861000002355,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:42.170043,1,200,3.831582199999957,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6
20260520_235546,patient_04,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:46.714792,1,200,5.69270349999988,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,4,0.5,0.8,0.65,6
20260520_235546,patient_04,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:52.512574,1,200,3.2880864999997357,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,4,0.5,0.8,0.65,6
20260520_235546,patient_04,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:55.874346,1,200,3.8848149999998896,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,4,0.5,0.8,0.65,6
20260520_235546,patient_05,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:06:59.872713,1,200,3.6359277000001384,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285,8
20260520_235546,patient_05,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:03.527858,1,200,3.7110477999999603,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285,8
20260520_235546,patient_05,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:07.258607,1,200,3.4303452999997717,0.375,0.3333333333333333,0.35294117647058826,6,5,0.2222222222222222,0.7857142857142857,0.503968253968254,8
20260520_235546,patient_05,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:10.783979,1,200,3.21264119999978,0.375,0.3333333333333333,0.35294117647058826,6,5,0.2222222222222222,0.7857142857142857,0.503968253968254,8
20260520_235546,patient_05,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:14.017176,1,200,4.234055800000078,0.375,0.3333333333333333,0.35294117647058826,6,5,0.2222222222222222,0.7857142857142857,0.503968253968254,8
20260520_235546,patient_05,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:18.266810,1,200,3.53704770000013,0.375,0.3333333333333333,0.35294117647058826,6,5,0.2222222222222222,0.7857142857142857,0.503968253968254,8
20260520_235546,patient_05,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:21.974139,1,200,5.803064499999891,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285,8
20260520_235546,patient_05,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:27.795777,1,200,4.245325299999877,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285,8
20260520_235546,patient_05,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:32.060201,1,200,3.977064899999732,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285,8
20260520_235546,patient_05,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:36.837552,1,200,4.704614799999945,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285,8
20260520_235546,patient_05,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:41.559318,1,200,4.31996079999999,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285,8
20260520_235546,patient_05,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:45.896114,1,200,4.3906081999998605,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285,8
20260520_235546,patient_05,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:50.675362,1,200,3.1144218999997975,0.375,0.3333333333333333,0.35294117647058826,6,5,0.2222222222222222,0.7857142857142857,0.503968253968254,8
20260520_235546,patient_05,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:53.813173,1,200,3.8963780999997653,0.375,0.3333333333333333,0.35294117647058826,6,5,0.2222222222222222,0.7857142857142857,0.503968253968254,8
20260520_235546,patient_05,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:07:57.727901,1,200,5.4820268000003125,0.375,0.3333333333333333,0.35294117647058826,6,5,0.2222222222222222,0.7857142857142857,0.503968253968254,8
20260520_235546,patient_05,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:03.904393,1,200,8.066331800000171,0.125,0.1111111111111111,0.11764705882352941,8,7,0.5454545454545454,0.9375,0.7414772727272727,8
20260520_235546,patient_05,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:11.987575,1,200,8.16174940000019,0.125,0.1111111111111111,0.11764705882352941,8,7,0.5454545454545454,0.9375,0.7414772727272727,8
20260520_235546,patient_05,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:20.166321,1,200,7.8067652999998245,0.125,0.1111111111111111,0.11764705882352941,8,7,0.5454545454545454,0.9375,0.7414772727272727,8
20260520_235546,patient_06,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:28.060729,1,200,5.0768685999996706,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:33.159189,1,200,5.439839699999993,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:38.617322,1,200,4.456117600000198,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:43.169995,1,200,5.037489099999675,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:48.223355,1,200,4.6845023000000765,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:52.943293,1,200,4.3071546000001035,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:08:57.369351,1,200,5.535685199999989,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:09:02.923013,1,200,5.868745299999773,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:09:08.808444,1,200,5.553475799999887,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:09:15.232687,1,200,5.03715770000008,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:09:20.287118,1,200,6.552037299999938,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:09:26.855840,1,200,4.497110200000407,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:09:31.695062,1,200,12.106862399999955,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:09:43.819636,1,200,5.003186099999766,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:09:48.839943,1,200,4.053817799999706,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5
20260520_235546,patient_06,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:09:53.590479,1,200,7.846966099999918,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888,5
20260520_235546,patient_06,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:10:01.455193,1,200,8.215526800000134,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888,5
20260520_235546,patient_06,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:10:09.683302,1,200,7.820387199999914,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888,5
20260520_235546,patient_07,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:10:17.566775,1,200,4.707254399999783,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:10:22.292848,1,200,4.247010300000056,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:10:26.588536,1,200,4.06622279999965,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:10:30.753455,1,200,4.182219700000132,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:10:34.954147,1,200,4.222996100000273,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:10:39.192053,1,200,5.234986299999946,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:10:44.594191,1,200,19.640563700000257,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
