model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_02,10,3,2026-05-22T02:03:10.027516,3.1492287999990367,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7,5,5419,1355
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_02,16,1,2026-05-22T02:03:14.578477,3.89957510000022,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7,8,8671,2168
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_02,16,2,2026-05-22T02:03:18.887992,3.8477383999997983,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7,8,8671,2168
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_02,16,3,2026-05-22T02:03:23.002285,3.663156799999342,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7,8,8671,2168
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,2,1,2026-05-22T02:03:27.583370,4.477966600001309,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,1,1157,290
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,2,2,2026-05-22T02:03:32.077101,4.392328400001134,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,1,1157,290
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,2,3,2026-05-22T02:03:36.754224,4.589222000000518,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,1,1157,290
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,5,1,2026-05-22T02:03:42.142464,5.076731299999665,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,3,2894,724
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,5,2,2026-05-22T02:03:47.418288,5.089968500000396,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,3,2894,724
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,5,3,2026-05-22T02:03:51.485983,3.8571350000001994,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,3,2894,724
