model_key,model,condition,patient_id,repetition,run,timestamp,raw_valid_json,schema_match,repair_needed,structural_drift_score,extra_keys_count,missing_keys_count,malformed_json,markdown_fence_present
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_03,5,1,2026-05-22T01:19:38.480526,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_03,10,1,2026-05-22T01:19:49.564619,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_03,16,1,2026-05-22T01:20:00.319963,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_03,32,1,2026-05-22T01:20:11.075586,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_04,1,1,2026-05-22T01:20:18.233679,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_04,2,1,2026-05-22T01:20:26.009815,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_04,5,1,2026-05-22T01:20:31.219807,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_04,10,1,2026-05-22T01:20:37.769135,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_04,16,1,2026-05-22T01:20:41.828801,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_04,32,1,2026-05-22T01:20:53.180413,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_05,1,1,2026-05-22T01:21:04.291617,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_05,2,1,2026-05-22T01:21:15.330828,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_05,5,1,2026-05-22T01:21:21.240017,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_05,10,1,2026-05-22T01:21:28.459811,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_05,16,1,2026-05-22T01:21:34.894604,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_05,32,1,2026-05-22T01:21:43.254762,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_06,1,1,2026-05-22T01:21:48.376420,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_06,2,1,2026-05-22T01:21:55.979673,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_06,5,1,2026-05-22T01:22:02.890907,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_06,10,1,2026-05-22T01:22:19.306715,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_06,16,1,2026-05-22T01:22:32.439958,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_06,32,1,2026-05-22T01:22:39.271821,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_07,1,1,2026-05-22T01:22:44.458602,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_07,2,1,2026-05-22T01:22:51.118532,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_07,5,1,2026-05-22T01:22:55.928893,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_07,10,1,2026-05-22T01:23:06.844323,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_07,16,1,2026-05-22T01:23:17.614956,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_07,32,1,2026-05-22T01:23:25.816541,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_08,1,1,2026-05-22T01:23:33.315794,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_08,2,1,2026-05-22T01:23:40.177344,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_08,5,1,2026-05-22T01:23:50.883162,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_08,10,1,2026-05-22T01:24:05.258474,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_08,16,1,2026-05-22T01:24:16.964693,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_08,32,1,2026-05-22T01:24:32.900661,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_09,1,1,2026-05-22T01:24:42.982450,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_09,2,1,2026-05-22T01:24:50.534427,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_09,5,1,2026-05-22T01:24:55.149011,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_09,10,1,2026-05-22T01:25:03.169882,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_09,16,1,2026-05-22T01:25:12.358880,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_09,32,1,2026-05-22T01:25:21.838211,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_10,1,1,2026-05-22T01:25:28.594860,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_10,2,1,2026-05-22T01:25:36.996493,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_10,5,1,2026-05-22T01:25:43.561530,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_10,10,1,2026-05-22T01:25:48.692639,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_10,16,1,2026-05-22T01:25:56.582117,1,1,0,0.0,0,0,0,0
qwen72b,Qwen/Qwen2.5-72B-Instruct,filler_control,patient_10,32,1,2026-05-22T01:26:02.581815,1,1,0,0.0,0,0,0,0
