run_id,patient_id,repetition,run,model,timestamp,pdf_pages,character_count,estimated_tokens,repetition_factor,mode
20260522_165338,patient_47,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:03:35.535402,2,2257,565,5,constant_length_control
20260522_165338,patient_47,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:03:39.014912,2,4418,1105,10,constant_length_control
20260522_165338,patient_47,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:03:41.581950,3,7059,1765,16,constant_length_control
20260522_165338,patient_48,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:03:44.418384,1,544,136,1,constant_length_control
20260522_165338,patient_48,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:03:47.256952,2,2761,691,5,constant_length_control
20260522_165338,patient_48,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:03:49.915123,3,5505,1377,10,constant_length_control
20260522_165338,patient_48,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:03:52.856680,4,8774,2194,16,constant_length_control
20260522_165338,patient_49,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:03:56.575759,1,366,92,1,constant_length_control
20260522_165338,patient_49,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:03:59.963119,1,1924,481,5,constant_length_control
20260522_165338,patient_49,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:02.253674,2,3760,940,10,constant_length_control
20260522_165338,patient_49,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:04.537098,3,5977,1495,16,constant_length_control
20260522_165338,patient_50,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:06.618589,1,498,125,1,constant_length_control
20260522_165338,patient_50,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:09.577614,2,2522,631,5,constant_length_control
20260522_165338,patient_50,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:12.615203,3,5026,1257,10,constant_length_control
20260522_165338,patient_50,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:15.588825,4,8113,2029,16,constant_length_control
20260522_165338,patient_51,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:18.165548,1,719,180,1,constant_length_control
20260522_165338,patient_51,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:23.033396,2,3638,910,5,constant_length_control
20260522_165338,patient_51,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:27.917779,3,7310,1828,10,constant_length_control
20260522_165338,patient_51,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:33.947601,5,11643,2911,16,constant_length_control
20260522_165338,patient_52,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:42.481452,1,541,136,1,constant_length_control
20260522_165338,patient_52,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:45.825630,2,2766,692,5,constant_length_control
20260522_165338,patient_52,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:48.997491,3,5505,1377,10,constant_length_control
20260522_165338,patient_52,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:52.236098,4,8805,2202,16,constant_length_control
20260522_165338,patient_53,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:54.981731,1,578,145,1,constant_length_control
20260522_165338,patient_53,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:04:58.046461,2,2981,746,5,constant_length_control
20260522_165338,patient_53,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:01.727804,3,5826,1457,10,constant_length_control
20260522_165338,patient_53,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:05.257650,4,9329,2333,16,constant_length_control
20260522_165338,patient_54,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:08.773706,1,391,98,1,constant_length_control
20260522_165338,patient_54,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:10.877433,1,2018,505,5,constant_length_control
20260522_165338,patient_54,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:14.746871,2,3989,998,10,constant_length_control
20260522_165338,patient_54,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:16.899232,3,6391,1598,16,constant_length_control
20260522_165338,patient_55,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:19.872313,1,500,125,1,constant_length_control
20260522_165338,patient_55,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:22.823957,2,2527,632,5,constant_length_control
20260522_165338,patient_55,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:26.251119,3,5048,1262,10,constant_length_control
20260522_165338,patient_55,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:29.666394,4,8090,2023,16,constant_length_control
20260522_165338,patient_56,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:34.374791,1,387,97,1,constant_length_control
20260522_165338,patient_56,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:36.699205,1,2026,507,5,constant_length_control
20260522_165338,patient_56,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:39.661081,2,3932,983,10,constant_length_control
20260522_165338,patient_56,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:42.603894,3,6296,1574,16,constant_length_control
20260522_165338,patient_57,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:44.651983,1,434,109,1,constant_length_control
20260522_165338,patient_57,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:46.944447,2,2261,566,5,constant_length_control
20260522_165338,patient_57,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:49.865961,2,4469,1118,10,constant_length_control
20260522_165338,patient_57,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:52.640931,3,6997,1750,16,constant_length_control
20260522_165338,patient_58,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:54.846671,1,544,136,1,constant_length_control
20260522_165338,patient_58,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:05:58.892607,2,2772,693,5,constant_length_control
20260522_165338,patient_58,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:02.856719,3,5523,1381,10,constant_length_control
20260522_165338,patient_58,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:07.279136,4,8801,2201,16,constant_length_control
20260522_165338,patient_59,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:10.744524,1,366,92,1,constant_length_control
20260522_165338,patient_59,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:14.644911,1,1935,484,5,constant_length_control
20260522_165338,patient_59,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:17.937498,2,3739,935,10,constant_length_control
20260522_165338,patient_59,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:20.912621,3,5956,1489,16,constant_length_control
20260522_165338,patient_60,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:23.542433,1,498,125,1,constant_length_control
20260522_165338,patient_60,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:26.968252,2,2531,633,5,constant_length_control
20260522_165338,patient_60,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:30.495588,3,5042,1261,10,constant_length_control
20260522_165338,patient_60,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:33.692604,4,8136,2034,16,constant_length_control
20260522_165338,patient_61,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:36.657749,1,719,180,1,constant_length_control
20260522_165338,patient_61,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:41.127466,2,3710,928,5,constant_length_control
20260522_165338,patient_61,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:46.368930,3,7341,1836,10,constant_length_control
20260522_165338,patient_61,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:50.839661,5,11646,2912,16,constant_length_control
20260522_165338,patient_62,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:56.393551,1,541,136,1,constant_length_control
20260522_165338,patient_62,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:06:59.842715,2,2739,685,5,constant_length_control
20260522_165338,patient_62,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:02.230860,3,5469,1368,10,constant_length_control
20260522_165338,patient_62,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:05.777922,4,8837,2210,16,constant_length_control
20260522_165338,patient_63,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:08.552419,1,578,145,1,constant_length_control
20260522_165338,patient_63,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:11.844113,2,2940,735,5,constant_length_control
20260522_165338,patient_63,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:14.960489,3,5903,1476,10,constant_length_control
20260522_165338,patient_63,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:18.478218,4,9362,2341,16,constant_length_control
20260522_165338,patient_64,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:21.991233,1,391,98,1,constant_length_control
20260522_165338,patient_64,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:24.005074,1,2035,509,5,constant_length_control
20260522_165338,patient_64,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:26.534385,2,3950,988,10,constant_length_control
20260522_165338,patient_64,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:29.032430,3,6354,1589,16,constant_length_control
20260522_165338,patient_65,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:31.026171,1,500,125,1,constant_length_control
20260522_165338,patient_65,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:33.636606,2,2604,651,5,constant_length_control
20260522_165338,patient_65,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:36.354005,3,5084,1271,10,constant_length_control
20260522_165338,patient_65,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:41.174142,4,8088,2022,16,constant_length_control
20260522_165338,patient_66,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:47.163784,1,387,97,1,constant_length_control
20260522_165338,patient_66,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:50.123159,1,2024,506,5,constant_length_control
20260522_165338,patient_66,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:52.444727,2,3907,977,10,constant_length_control
20260522_165338,patient_66,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:55.620934,3,6265,1567,16,constant_length_control
20260522_165338,patient_67,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:07:58.019358,1,434,109,1,constant_length_control
20260522_165338,patient_67,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:00.424809,1,2194,549,5,constant_length_control
20260522_165338,patient_67,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:03.054143,2,4456,1114,10,constant_length_control
20260522_165338,patient_67,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:06.321390,3,7040,1760,16,constant_length_control
20260522_165338,patient_68,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:09.448797,1,544,136,1,constant_length_control
20260522_165338,patient_68,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:13.572378,2,2754,689,5,constant_length_control
20260522_165338,patient_68,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:16.968975,3,5555,1389,10,constant_length_control
20260522_165338,patient_68,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:20.562552,4,8806,2202,16,constant_length_control
20260522_165338,patient_69,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:24.725681,1,366,92,1,constant_length_control
20260522_165338,patient_69,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:27.649119,1,1844,461,5,constant_length_control
20260522_165338,patient_69,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:30.243311,2,3737,935,10,constant_length_control
20260522_165338,patient_69,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:33.095137,3,5912,1478,16,constant_length_control
20260522_165338,patient_70,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:35.321653,1,498,125,1,constant_length_control
20260522_165338,patient_70,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:38.884318,2,2535,634,5,constant_length_control
20260522_165338,patient_70,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:42.379368,3,5055,1264,10,constant_length_control
20260522_165338,patient_70,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:47.622635,4,8075,2019,16,constant_length_control
20260522_165338,patient_71,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:51.727953,1,719,180,1,constant_length_control
20260522_165338,patient_71,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:08:56.956226,2,3707,927,5,constant_length_control
20260522_165338,patient_71,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:01.815390,3,7352,1838,10,constant_length_control
20260522_165338,patient_71,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:06.521976,5,11711,2928,16,constant_length_control
20260522_165338,patient_72,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:11.816933,1,541,136,1,constant_length_control
20260522_165338,patient_72,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:14.540264,2,2782,696,5,constant_length_control
20260522_165338,patient_72,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:18.782481,3,5539,1385,10,constant_length_control
20260522_165338,patient_72,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:22.463575,4,8840,2210,16,constant_length_control
20260522_165338,patient_73,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:25.724282,1,578,145,1,constant_length_control
20260522_165338,patient_73,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:29.276702,2,2914,729,5,constant_length_control
20260522_165338,patient_73,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:32.605594,3,5857,1465,10,constant_length_control
20260522_165338,patient_73,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:35.993803,4,9381,2346,16,constant_length_control
20260522_165338,patient_74,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:39.802430,1,391,98,1,constant_length_control
20260522_165338,patient_74,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:42.168456,1,2035,509,5,constant_length_control
20260522_165338,patient_74,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:44.858753,2,3970,993,10,constant_length_control
20260522_165338,patient_74,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:47.390655,3,6382,1596,16,constant_length_control
20260522_165338,patient_75,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:50.187753,1,500,125,1,constant_length_control
20260522_165338,patient_75,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:53.119396,2,2613,654,5,constant_length_control
20260522_165338,patient_75,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:09:56.678914,3,5126,1282,10,constant_length_control
20260522_165338,patient_75,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:01.886068,4,8157,2040,16,constant_length_control
20260522_165338,patient_76,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:06.262140,1,387,97,1,constant_length_control
20260522_165338,patient_76,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:09.696309,1,2035,509,5,constant_length_control
20260522_165338,patient_76,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:13.067897,2,3954,989,10,constant_length_control
20260522_165338,patient_76,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:16.071993,3,6299,1575,16,constant_length_control
20260522_165338,patient_77,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:19.249303,1,434,109,1,constant_length_control
20260522_165338,patient_77,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:21.909249,2,2274,569,5,constant_length_control
20260522_165338,patient_77,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:24.370545,2,4425,1107,10,constant_length_control
20260522_165338,patient_77,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:27.000085,3,7008,1752,16,constant_length_control
20260522_165338,patient_78,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:29.725658,1,544,136,1,constant_length_control
20260522_165338,patient_78,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:33.594866,2,2775,694,5,constant_length_control
20260522_165338,patient_78,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:37.426132,3,5480,1370,10,constant_length_control
20260522_165338,patient_78,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:41.326256,4,8837,2210,16,constant_length_control
20260522_165338,patient_79,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:44.451047,1,366,92,1,constant_length_control
20260522_165338,patient_79,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:47.400489,1,1911,478,5,constant_length_control
20260522_165338,patient_79,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:49.831123,2,3690,923,10,constant_length_control
20260522_165338,patient_79,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:51.994558,3,5954,1489,16,constant_length_control
20260522_165338,patient_80,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:53.927554,1,498,125,1,constant_length_control
20260522_165338,patient_80,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:56.614000,2,2538,635,5,constant_length_control
20260522_165338,patient_80,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:10:59.567755,3,5032,1258,10,constant_length_control
20260522_165338,patient_80,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:03.203657,4,8131,2033,16,constant_length_control
20260522_165338,patient_81,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:06.498531,1,719,180,1,constant_length_control
20260522_165338,patient_81,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:12.007203,2,3691,923,5,constant_length_control
20260522_165338,patient_81,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:16.684895,3,7362,1841,10,constant_length_control
20260522_165338,patient_81,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:21.020707,5,11715,2929,16,constant_length_control
20260522_165338,patient_82,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:26.115740,1,541,136,1,constant_length_control
20260522_165338,patient_82,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:29.266677,2,2755,689,5,constant_length_control
20260522_165338,patient_82,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:31.585759,3,5558,1390,10,constant_length_control
20260522_165338,patient_82,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:33.644165,4,8837,2210,16,constant_length_control
20260522_165338,patient_83,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:37.816452,1,578,145,1,constant_length_control
20260522_165338,patient_83,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:42.116909,2,2977,745,5,constant_length_control
20260522_165338,patient_83,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:45.102187,3,5889,1473,10,constant_length_control
20260522_165338,patient_83,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:48.326619,4,9389,2348,16,constant_length_control
20260522_165338,patient_84,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:51.151292,1,391,98,1,constant_length_control
20260522_165338,patient_84,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:53.010780,1,2025,507,5,constant_length_control
20260522_165338,patient_84,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:54.862469,2,3975,994,10,constant_length_control
20260522_165338,patient_84,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:56.894992,3,6325,1582,16,constant_length_control
20260522_165338,patient_85,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:11:59.122937,1,500,125,1,constant_length_control
20260522_165338,patient_85,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:01.841455,2,2531,633,5,constant_length_control
20260522_165338,patient_85,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:05.034801,3,5064,1266,10,constant_length_control
20260522_165338,patient_85,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:08.216413,4,8120,2030,16,constant_length_control
20260522_165338,patient_86,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:11.150221,1,387,97,1,constant_length_control
20260522_165338,patient_86,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:13.717563,1,2038,510,5,constant_length_control
20260522_165338,patient_86,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:15.920909,2,3965,992,10,constant_length_control
20260522_165338,patient_86,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:19.218806,3,6321,1581,16,constant_length_control
20260522_165338,patient_87,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:21.616126,1,434,109,1,constant_length_control
20260522_165338,patient_87,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:24.146647,2,2246,562,5,constant_length_control
20260522_165338,patient_87,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:28.846693,2,4383,1096,10,constant_length_control
20260522_165338,patient_87,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:33.495887,3,7007,1752,16,constant_length_control
20260522_165338,patient_88,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:35.670260,1,544,136,1,constant_length_control
20260522_165338,patient_88,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:39.450184,2,2774,694,5,constant_length_control
20260522_165338,patient_88,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:44.176439,3,5562,1391,10,constant_length_control
20260522_165338,patient_88,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:47.670480,4,8777,2195,16,constant_length_control
20260522_165338,patient_89,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:50.944685,1,366,92,1,constant_length_control
20260522_165338,patient_89,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:54.056386,1,1922,481,5,constant_length_control
20260522_165338,patient_89,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:56.068790,2,3693,924,10,constant_length_control
20260522_165338,patient_89,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:12:58.704220,3,5964,1491,16,constant_length_control
20260522_165338,patient_90,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:00.516588,1,498,125,1,constant_length_control
20260522_165338,patient_90,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:03.105039,2,2536,634,5,constant_length_control
20260522_165338,patient_90,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:08.254725,3,5084,1271,10,constant_length_control
20260522_165338,patient_90,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:11.889266,4,8130,2033,16,constant_length_control
20260522_165338,patient_91,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:15.099412,1,719,180,1,constant_length_control
20260522_165338,patient_91,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:20.019859,2,3726,932,5,constant_length_control
20260522_165338,patient_91,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:26.115553,3,7296,1824,10,constant_length_control
20260522_165338,patient_91,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:31.429249,5,11673,2919,16,constant_length_control
20260522_165338,patient_92,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:37.054122,1,541,136,1,constant_length_control
20260522_165338,patient_92,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:40.613357,2,2771,693,5,constant_length_control
20260522_165338,patient_92,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:43.470778,3,5466,1367,10,constant_length_control
20260522_165338,patient_92,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:46.793268,4,8767,2192,16,constant_length_control
20260522_165338,patient_93,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:50.232324,1,578,145,1,constant_length_control
20260522_165338,patient_93,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:53.791349,2,2934,734,5,constant_length_control
20260522_165338,patient_93,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:13:59.004119,3,5837,1460,10,constant_length_control
20260522_165338,patient_93,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:02.769984,4,9376,2344,16,constant_length_control
20260522_165338,patient_94,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:07.091216,1,391,98,1,constant_length_control
