model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,5,1,2026-05-21T00:59:52.662064,2.22197210000013,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,2,1959,490
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,10,1,2026-05-21T00:59:55.431948,2.3887863999998444,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,4,3919,980
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,16,1,2026-05-21T00:59:59.869197,3.949263200000132,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,6,6271,1568
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,32,1,2026-05-21T01:00:04.403296,3.8983877999999095,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,12,12543,3136
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,1,1,2026-05-21T01:00:08.871193,4.394935799999985,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,1,500,125
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,2,1,2026-05-21T01:00:12.768742,3.7982765999995536,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,1,1001,251
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,5,1,2026-05-22T01:00:29.633146,5.229541500000778,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,3,2504,626
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,10,1,2026-05-22T01:00:33.762474,3.894148899999891,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,5,5009,1253
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,16,1,2026-05-22T01:00:37.943977,3.9079724999992322,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,8,8015,2004
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,32,1,2026-05-22T01:00:43.769971,5.144896099999642,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,15,16031,4008
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,1,1,2026-05-22T01:00:46.204425,2.377050000000054,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,387,97
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,2,1,2026-05-22T01:00:49.707289,3.4437409000001935,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,775,194
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,5,1,2026-05-22T01:00:53.034069,3.2198520000001736,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,2,1939,485
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,10,1,2026-05-22T01:00:56.090852,2.798166100000344,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,4,3879,970
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,16,1,2026-05-22T01:00:59.372159,3.062820400000419,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,6,6207,1552
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,32,1,2026-05-22T01:01:03.064122,3.1411639999996623,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,12,12415,3104
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,1,1,2026-05-22T01:01:07.132252,3.84555889999956,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,1,434,109
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,2,1,2026-05-22T01:01:10.902080,3.4846551000000545,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.25,0.6,0.425,7,1,869,218
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,5,1,2026-05-22T01:01:14.441561,3.3384876000000077,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.25,0.6,0.425,7,2,2174,544
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,10,1,2026-05-22T01:01:18.591318,3.8487660999999207,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.25,0.6,0.425,7,4,4349,1088
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,16,1,2026-05-22T01:01:22.990647,3.6366648000002897,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.25,0.6,0.425,7,6,6959,1740
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,32,1,2026-05-22T01:01:28.498346,4.858626600000207,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.25,0.6,0.425,7,12,13919,3480
