run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,raw_valid_json,schema_match,repair_needed,extra_keys_count,missing_keys_count,malformed_json,markdown_fence_present,structural_drift_score
20260522_161359,patient_04,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:14:51.431148,1,200,1.4765918999983114,1,1,0,0,0,0,0,0.0
20260522_161359,patient_04,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:14:53.252822,1,200,1.523792300002242,1,1,0,0,0,0,0,0.0
20260522_161359,patient_05,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:14:54.833913,1,200,1.9613762000008137,1,1,0,0,0,0,0,0.0
20260522_161359,patient_05,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:14:56.908894,1,200,2.9959367999981623,1,1,0,0,0,0,0,0.0
20260522_161359,patient_05,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:00.105061,1,200,3.594268799999554,1,1,0,0,0,0,0,0.0
20260522_161359,patient_05,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:03.990206,1,200,3.659617099998286,1,1,0,0,0,0,0,0.0
20260522_161359,patient_06,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:07.709660,1,200,1.8220244000040111,1,1,0,0,0,0,0,0.0
20260522_161359,patient_06,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:09.632712,1,200,3.1240537999983644,1,1,0,0,0,0,0,0.0
20260522_161359,patient_06,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:12.926427,1,200,3.064370300002338,1,1,0,0,0,0,0,0.0
20260522_161359,patient_06,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:16.401903,1,200,3.062725399999181,1,1,0,0,0,0,0,0.0
20260522_161359,patient_07,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:19.505988,1,200,1.9384528000009595,1,1,0,0,0,0,0,0.0
20260522_161359,patient_07,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:21.549886,1,200,2.4567909999968833,1,1,0,0,0,0,0,0.0
20260522_161359,patient_07,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:24.190571,1,200,3.6700969000012265,1,1,0,0,0,0,0,0.0
20260522_161359,patient_07,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:28.222184,1,200,4.656886400000076,1,1,0,0,0,0,0,0.0
20260522_161359,patient_08,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:32.924530,1,200,2.6469304999991436,1,1,0,0,0,0,0,0.0
20260522_161359,patient_08,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:35.688635,1,200,2.4111973000035505,1,1,0,0,0,0,0,0.0
20260522_161359,patient_08,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:38.286054,1,200,2.4510210000007646,1,1,0,0,0,0,0,0.0
20260522_161359,patient_08,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:41.135773,1,200,2.9912944000025163,1,1,0,0,0,0,0,0.0
20260522_161359,patient_09,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:44.166425,1,200,2.945421799995529,1,1,0,0,0,0,0,0.0
20260522_161359,patient_09,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:47.202814,1,200,2.780290700000478,1,1,0,0,0,0,0,0.0
20260522_161359,patient_09,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:50.141563,1,200,2.7462711000043782,1,1,0,0,0,0,0,0.0
20260522_161359,patient_09,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:53.143329,1,200,2.8188944999928935,1,1,0,0,0,0,0,0.0
20260522_161359,patient_10,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:56.014888,1,200,2.4635997000004863,1,1,0,0,0,0,0,0.0
20260522_161359,patient_10,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:58.586709,1,200,2.274575100003858,1,1,0,0,0,0,0,0.0
20260522_161359,patient_10,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:16:01.053397,1,200,3.8792485000012675,1,1,0,0,0,0,0,0.0
20260522_161359,patient_10,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:16:05.210988,1,200,4.465320399998745,1,1,0,0,0,0,0,0.0
