run_id,patient_id,repetition,run,model,timestamp,pdf_pages,character_count,estimated_tokens,repetition_factor,mode
20260520_152150,patient_02,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:28:51.926801,8,8671,2168,16,redundancy
20260520_152150,patient_02,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:29:02.917542,8,8671,2168,16,redundancy
20260520_152150,patient_02,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:29:14.485641,8,8671,2168,16,redundancy
20260520_152150,patient_02,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:29:28.898555,16,17343,4336,32,redundancy
20260520_152150,patient_02,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:29:46.531798,16,17343,4336,32,redundancy
20260520_152150,patient_02,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:05.063015,16,17343,4336,32,redundancy
20260520_152150,patient_03,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:20.409942,1,578,145,1,redundancy
20260520_152150,patient_03,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:30.174641,1,578,145,1,redundancy
20260520_152150,patient_03,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:39.150590,1,578,145,1,redundancy
20260520_152150,patient_03,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:48.084103,1,1157,290,2,redundancy
20260520_152150,patient_03,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:57.763548,1,1157,290,2,redundancy
20260520_152150,patient_03,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:07.710104,1,1157,290,2,redundancy
20260520_152150,patient_03,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:17.501135,3,2894,724,5,redundancy
20260520_152150,patient_03,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:25.579516,3,2894,724,5,redundancy
20260520_152150,patient_03,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:33.908200,3,2894,724,5,redundancy
20260520_152150,patient_03,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:42.074085,5,5789,1448,10,redundancy
20260520_152150,patient_03,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:50.736416,5,5789,1448,10,redundancy
20260520_152150,patient_03,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:32:00.147157,5,5789,1448,10,redundancy
20260520_152150,patient_03,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:32:10.596592,8,9263,2316,16,redundancy
20260520_152150,patient_03,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:32:16.906080,8,9263,2316,16,redundancy
20260520_152150,patient_03,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:32:26.465984,8,9263,2316,16,redundancy
20260520_152150,patient_03,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:10.253402,15,18527,4632,32,redundancy
20260520_152150,patient_03,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:16.677343,15,18527,4632,32,redundancy
20260520_152150,patient_03,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:21.962200,15,18527,4632,32,redundancy
20260520_152150,patient_04,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:27.024692,1,391,98,1,redundancy
20260520_152150,patient_04,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:30.176129,1,391,98,1,redundancy
20260520_152150,patient_04,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:32.986828,1,391,98,1,redundancy
20260520_152150,patient_04,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:40.656008,1,783,196,2,redundancy
20260520_152150,patient_04,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:57.024001,1,783,196,2,redundancy
20260520_152150,patient_04,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:09.680610,1,783,196,2,redundancy
20260520_152150,patient_04,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:45.301913,2,1959,490,5,redundancy
20260520_152150,patient_04,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:48.140392,2,1959,490,5,redundancy
20260520_152150,patient_04,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:51.638476,2,1959,490,5,redundancy
20260520_152150,patient_04,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:54.697606,4,3919,980,10,redundancy
20260520_152150,patient_04,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:57.924873,4,3919,980,10,redundancy
20260520_152150,patient_04,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:01.452256,4,3919,980,10,redundancy
20260520_152150,patient_04,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:05.026055,6,6271,1568,16,redundancy
20260520_152150,patient_04,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:09.688177,6,6271,1568,16,redundancy
20260520_152150,patient_04,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:14.629257,6,6271,1568,16,redundancy
20260520_152150,patient_04,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:19.594801,12,12543,3136,32,redundancy
20260520_152150,patient_04,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:28.203564,12,12543,3136,32,redundancy
20260520_152150,patient_04,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:37.733450,12,12543,3136,32,redundancy
20260520_152150,patient_05,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:47.282339,1,500,125,1,redundancy
20260520_152150,patient_05,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:54.234828,1,500,125,1,redundancy
20260520_152150,patient_05,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:01.135352,1,500,125,1,redundancy
20260520_152150,patient_05,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:08.715084,1,1001,251,2,redundancy
20260520_152150,patient_05,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:15.428738,1,1001,251,2,redundancy
20260520_152150,patient_05,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:21.280500,1,1001,251,2,redundancy
20260520_152150,patient_05,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:25.850139,3,2504,626,5,redundancy
20260520_152150,patient_05,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:33.438638,3,2504,626,5,redundancy
20260520_152150,patient_05,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:41.178248,3,2504,626,5,redundancy
20260520_152150,patient_05,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:50.108914,5,5009,1253,10,redundancy
20260520_152150,patient_05,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:58.237932,5,5009,1253,10,redundancy
20260520_152150,patient_05,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:06.226703,5,5009,1253,10,redundancy
20260520_152150,patient_05,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:15.375272,8,8015,2004,16,redundancy
20260520_152150,patient_05,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:23.666126,8,8015,2004,16,redundancy
20260520_152150,patient_05,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:30.530377,8,8015,2004,16,redundancy
20260520_152150,patient_05,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:37.413406,15,16031,4008,32,redundancy
20260520_152150,patient_05,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:44.419393,15,16031,4008,32,redundancy
20260520_152150,patient_05,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:50.153884,15,16031,4008,32,redundancy
20260520_152150,patient_06,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:57.337619,1,387,97,1,redundancy
20260520_152150,patient_06,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:59.732767,1,387,97,1,redundancy
20260520_152150,patient_06,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:04.942171,1,387,97,1,redundancy
20260520_152150,patient_06,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:07.119905,1,775,194,2,redundancy
20260520_152150,patient_06,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:09.767955,1,775,194,2,redundancy
20260520_152150,patient_06,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:12.476222,1,775,194,2,redundancy
20260520_152150,patient_06,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:15.375744,2,1939,485,5,redundancy
20260520_152150,patient_06,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:19.894910,2,1939,485,5,redundancy
20260520_152150,patient_06,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:24.105696,2,1939,485,5,redundancy
20260520_152150,patient_06,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:27.895209,4,3879,970,10,redundancy
20260520_152150,patient_06,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:31.363978,4,3879,970,10,redundancy
20260520_152150,patient_06,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:35.951261,4,3879,970,10,redundancy
20260520_152150,patient_06,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:41.512982,6,6207,1552,16,redundancy
20260520_152150,patient_06,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:46.111964,6,6207,1552,16,redundancy
20260520_152150,patient_06,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:52.006276,6,6207,1552,16,redundancy
20260520_152150,patient_06,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:57.049728,12,12415,3104,32,redundancy
20260520_152150,patient_06,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:39:04.009451,12,12415,3104,32,redundancy
20260520_152150,patient_06,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:39:15.350307,12,12415,3104,32,redundancy
20260520_152150,patient_07,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:39:33.555144,1,434,109,1,redundancy
20260520_152150,patient_07,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:39:37.060569,1,434,109,1,redundancy
20260520_152150,patient_07,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:39:40.134381,1,434,109,1,redundancy
20260520_152150,patient_07,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:39:43.330219,1,869,218,2,redundancy
20260520_152150,patient_07,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:39:48.582207,1,869,218,2,redundancy
20260520_152150,patient_07,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:39:53.734787,1,869,218,2,redundancy
20260520_152150,patient_07,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:39:59.313996,2,2174,544,5,redundancy
20260520_152150,patient_07,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:04.924209,2,2174,544,5,redundancy
20260520_152150,patient_07,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:08.076504,2,2174,544,5,redundancy
20260520_152150,patient_07,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:12.718088,4,4349,1088,10,redundancy
20260520_152150,patient_07,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:17.920429,4,4349,1088,10,redundancy
20260520_152150,patient_07,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:23.908119,4,4349,1088,10,redundancy
20260520_152150,patient_07,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:28.868832,6,6959,1740,16,redundancy
20260520_152150,patient_07,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:36.862000,6,6959,1740,16,redundancy
20260520_152150,patient_07,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:43.112197,6,6959,1740,16,redundancy
20260520_152150,patient_07,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:50.464164,12,13919,3480,32,redundancy
20260520_152150,patient_07,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:40:59.826896,12,13919,3480,32,redundancy
20260520_152150,patient_07,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:07.486510,12,13919,3480,32,redundancy
20260520_152150,patient_08,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:15.374277,1,544,136,1,redundancy
20260520_152150,patient_08,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:19.187963,1,544,136,1,redundancy
20260520_152150,patient_08,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:23.160750,1,544,136,1,redundancy
20260520_152150,patient_08,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:26.487243,1,1089,273,2,redundancy
20260520_152150,patient_08,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:30.251874,1,1089,273,2,redundancy
20260520_152150,patient_08,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:34.828948,1,1089,273,2,redundancy
20260520_152150,patient_08,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:49.159062,3,2724,681,5,redundancy
20260520_152150,patient_08,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:53.718422,3,2724,681,5,redundancy
20260520_152150,patient_08,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:41:57.700391,3,2724,681,5,redundancy
20260520_152150,patient_08,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:02.733540,5,5449,1363,10,redundancy
20260520_152150,patient_08,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:06.981161,5,5449,1363,10,redundancy
20260520_152150,patient_08,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:10.581182,5,5449,1363,10,redundancy
20260520_152150,patient_08,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:14.479246,8,8719,2180,16,redundancy
20260520_152150,patient_08,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:17.820160,8,8719,2180,16,redundancy
20260520_152150,patient_08,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:22.812321,8,8719,2180,16,redundancy
20260520_152150,patient_08,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:28.767230,15,17439,4360,32,redundancy
20260520_152150,patient_08,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:34.378950,15,17439,4360,32,redundancy
20260520_152150,patient_08,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:39.336945,15,17439,4360,32,redundancy
20260520_152150,patient_09,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:43.677659,1,366,92,1,redundancy
20260520_152150,patient_09,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:49.347897,1,366,92,1,redundancy
20260520_152150,patient_09,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:51.932536,1,366,92,1,redundancy
20260520_152150,patient_09,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:42:56.005345,1,733,184,2,redundancy
20260520_152150,patient_09,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:01.263693,1,733,184,2,redundancy
20260520_152150,patient_09,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:05.974305,1,733,184,2,redundancy
20260520_152150,patient_09,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:11.004120,2,1834,459,5,redundancy
20260520_152150,patient_09,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:15.906000,2,1834,459,5,redundancy
20260520_152150,patient_09,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:20.271885,2,1834,459,5,redundancy
20260520_152150,patient_09,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:25.497000,3,3669,918,10,redundancy
20260520_152150,patient_09,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:29.718543,3,3669,918,10,redundancy
20260520_152150,patient_09,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:34.260040,3,3669,918,10,redundancy
20260520_152150,patient_09,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:38.818710,5,5871,1468,16,redundancy
20260520_152150,patient_09,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:44.706136,5,5871,1468,16,redundancy
20260520_152150,patient_09,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:49.446917,5,5871,1468,16,redundancy
20260520_152150,patient_09,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:43:55.122277,10,11743,2936,32,redundancy
20260520_152150,patient_09,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:01.577029,10,11743,2936,32,redundancy
20260520_152150,patient_09,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:07.718704,10,11743,2936,32,redundancy
20260520_152150,patient_10,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:13.084513,1,498,125,1,redundancy
20260520_152150,patient_10,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:16.625787,1,498,125,1,redundancy
20260520_152150,patient_10,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:21.130221,1,498,125,1,redundancy
20260520_152150,patient_10,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:25.776329,1,997,250,2,redundancy
20260520_152150,patient_10,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:28.958645,1,997,250,2,redundancy
20260520_152150,patient_10,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:32.392410,1,997,250,2,redundancy
20260520_152150,patient_10,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:35.918768,3,2494,624,5,redundancy
20260520_152150,patient_10,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:39.200481,3,2494,624,5,redundancy
20260520_152150,patient_10,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:41.812385,3,2494,624,5,redundancy
20260520_152150,patient_10,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:45.001482,5,4989,1248,10,redundancy
20260520_152150,patient_10,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:49.255867,5,4989,1248,10,redundancy
20260520_152150,patient_10,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:44:53.979385,5,4989,1248,10,redundancy
20260520_152150,patient_10,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:45:03.213883,7,7983,1996,16,redundancy
20260520_152150,patient_10,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:45:14.991385,7,7983,1996,16,redundancy
20260520_152150,patient_10,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:45:25.988101,7,7983,1996,16,redundancy
20260520_152150,patient_10,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:45:37.120049,14,15967,3992,32,redundancy
20260520_152150,patient_10,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:45:47.247298,14,15967,3992,32,redundancy
20260520_152150,patient_10,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:45:56.167446,14,15967,3992,32,redundancy
