run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,raw_valid_json,schema_match,repair_needed,extra_keys_count,missing_keys_count,malformed_json,markdown_fence_present,structural_drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
20260520_192127,patient_08,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:32:08.032865,1,200,3.205008999999336,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_08,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:32:11.250426,1,200,3.9249095999985,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_08,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:32:15.194877,1,200,3.5805469999995694,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_07,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:40.156038,1,200,3.449937499999578,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:43.618677,1,200,3.2522460000000137,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:46.882891,1,200,3.1152364000008674,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:31:20.202712,1,200,5.775137000000541,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:31:25.989958,1,200,6.9847102999992785,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:31:32.985647,1,200,6.072117499999877,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:22.877165,1,200,3.266470800001116,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:26.155963,1,200,2.74761910000052,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:28.924866,1,200,11.16138089999913,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:12.526260,1,200,3.2334420999995928,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:15.772023,1,200,3.2654600000005303,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:19.051662,1,200,3.7870005999993737,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:31:03.218612,1,200,5.722954099999697,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:31:08.960409,1,200,4.993969400000424,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:31:13.975364,1,200,5.627705500000957,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:50.132590,1,200,4.69370489999892,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:54.839238,1,200,4.586091999999553,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_07,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:59.436953,1,200,3.592791600000055,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_06,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:17.872043,1,200,5.26795729999867,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:23.152897,1,200,4.30273490000036,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:27.469302,1,200,5.90027740000005,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:58.077050,1,200,4.571993499999735,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:02.660687,1,200,4.731805499999609,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:30:07.404673,1,200,5.089242500000182,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:06.387039,1,200,3.76842729999953,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:10.166697,1,200,4.535944900000686,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:14.713862,1,200,3.0888061999994534,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:56.372164,1,200,3.5330044999991514,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:59.918197,1,200,3.4917156000010436,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:03.421651,1,200,2.924855999999636,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:46.409568,1,200,3.8866279000012582,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:50.308309,1,200,3.515221499999825,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:53.836365,1,200,3.8839768000016193,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:33.488836,1,200,3.6088115999991714,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:37.109547,1,200,4.423454600000696,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_06,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:29:41.545093,1,200,4.452733300000546,1,1,0,0,0,0,0,0.0,5,,,
20260520_192127,patient_05,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:46.771092,1,200,4.026069999999891,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:50.809494,1,200,3.882285599998795,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:54.704163,1,200,4.794339000000036,1,1,0,0,0,0,0,0.0,8,,,
